order_id,date,customer,city,product,category,quantity,price
957,2024-09-19,Arjun,Delhi,Phone,Electronics,4,25000
958,2024-04-21,Priya,Bangalore,Headphones,Electronics,5,3000
959,2024-04-15,Priya,Chennai,Tablet,Electronics,5,20000
960,2024-08-18,Arjun,Delhi,Headphones,Electronics,5,3000
961,2024-07-09,Priya,Mumbai,Laptop,Electronics,4,60000
962,2024-08-19,Priya,Mumbai,Laptop,Electronics,2,60000
963,2024-03-19,Rahul,Chennai,Headphones,Electronics,5,3000
964,2024-10-05,Priya,Mumbai,Phone,Electronics,1,25000
965,2024-03-28,Priya,Chennai,Laptop,Electronics,2,60000
966,2024-07-07,Arjun,Chennai,Tablet,Electronics,2,20000
967,2024-01-22,Priya,Hyderabad,Keyboard,Accessories,3,1500
968,2024-03-24,Aman,Chennai,Phone,Electronics,2,25000
969,2024-05-12,Arjun,Bangalore,Tablet,Electronics,4,20000
970,2024-01-12,Priya,Mumbai,Keyboard,Accessories,5,1500
971,2024-12-31,Rahul,Bangalore,Phone,Electronics,3,25000
972,2024-05-24,Priya,Mumbai,Headphones,Electronics,2,3000
973,2024-11-07,Aman,Mumbai,Laptop,Electronics,4,60000
974,2024-11-11,Rahul,Bangalore,Headphones,Electronics,2,3000
975,2024-05-27,Sneha,Bangalore,Headphones,Electronics,1,3000
976,2024-04-16,Priya,Delhi,Laptop,Electronics,2,60000
977,2024-03-27,Aman,Mumbai,Laptop,Electronics,5,60000
978,2024-02-21,Aman,Delhi,Phone,Electronics,3,25000
979,2024-05-14,Priya,Mumbai,Laptop,Electronics,3,60000
980,2024-01-18,Priya,Chennai,Tablet,Electronics,3,20000
981,2024-11-25,Arjun,Hyderabad,Phone,Electronics,3,25000
982,2024-03-26,Aman,Hyderabad,Keyboard,Accessories,1,1500
983,2024-03-02,Arjun,Hyderabad,Keyboard,Accessories,4,1500
984,2024-10-06,Arjun,Bangalore,Tablet,Electronics,3,20000
985,2024-06-11,Aman,Bangalore,Tablet,Electronics,4,20000
986,2024-08-26,Arjun,Mumbai,Tablet,Electronics,4,20000
987,2024-05-13,Sneha,Hyderabad,Phone,Electronics,5,25000
988,2024-12-23,Arjun,Mumbai,Laptop,Electronics,1,60000
989,2024-08-22,Arjun,Mumbai,Keyboard,Accessories,3,1500
990,2024-08-30,Sneha,Bangalore,Keyboard,Accessories,3,1500
991,2024-09-20,Sneha,Chennai,Laptop,Electronics,3,60000
992,2024-05-23,Aman,Bangalore,Tablet,Electronics,3,20000
993,2024-10-17,Arjun,Chennai,Keyboard,Accessories,1,1500
994,2024-03-01,Sneha,Mumbai,Headphones,Electronics,5,3000
995,2024-04-21,Sneha,Bangalore,Keyboard,Accessories,5,1500
996,2024-03-11,Priya,Bangalore,Keyboard,Accessories,1,1500
997,2024-05-07,Arjun,Hyderabad,Phone,Electronics,1,25000
998,2024-05-19,Arjun,Mumbai,Keyboard,Accessories,4,1500
999,2024-05-31,Aman,Bangalore,Keyboard,Accessories,5,1500
1000,2024-09-10,Arjun,Hyderabad,Laptop,Electronics,3,60000
1001,2024-11-19,Arjun,Chennai,Tablet,Electronics,5,20000
1002,2024-09-07,Priya,Bangalore,Tablet,Electronics,4,20000
1003,2024-10-04,Rahul,Delhi,Headphones,Electronics,2,3000
1004,2024-07-06,Sneha,Mumbai,Keyboard,Accessories,2,1500
1005,2024-11-18,Aman,Hyderabad,Keyboard,Accessories,2,1500
1006,2024-08-11,Sneha,Delhi,Headphones,Electronics,3,3000
1007,2024-01-11,Sneha,Mumbai,Phone,Electronics,1,25000
1008,2024-04-12,Priya,Bangalore,Headphones,Electronics,2,3000
1009,2024-12-15,Sneha,Mumbai,Tablet,Electronics,2,20000
1010,2024-01-21,Arjun,Bangalore,Headphones,Electronics,4,3000
1011,2024-07-16,Sneha,Mumbai,Keyboard,Accessories,5,1500
1012,2024-08-06,Sneha,Bangalore,Tablet,Electronics,2,20000
1013,2024-11-01,Sneha,Bangalore,Tablet,Electronics,1,20000
1014,2024-09-23,Rahul,Bangalore,Tablet,Electronics,3,20000
1015,2024-11-14,Priya,Bangalore,Tablet,Electronics,3,20000
1016,2024-02-23,Arjun,Bangalore,Laptop,Electronics,3,60000
1017,2024-02-22,Priya,Mumbai,Tablet,Electronics,1,20000
1018,2024-09-30,Arjun,Bangalore,Keyboard,Accessories,1,1500
1019,2024-06-15,Arjun,Chennai,Laptop,Electronics,4,60000
1020,2024-07-27,Aman,Chennai,Headphones,Electronics,4,3000
1021,2024-04-30,Sneha,Bangalore,Headphones,Electronics,5,3000
1022,2024-07-25,Arjun,Chennai,Keyboard,Accessories,1,1500
1023,2024-01-15,Arjun,Mumbai,Phone,Electronics,2,25000
1024,2024-12-12,Sneha,Delhi,Tablet,Electronics,3,20000
1025,2024-05-19,Rahul,Hyderabad,Keyboard,Accessories,4,1500
1026,2024-12-02,Sneha,Hyderabad,Tablet,Electronics,1,20000
1027,2024-10-03,Arjun,Chennai,Phone,Electronics,4,25000
1028,2024-05-02,Sneha,Mumbai,Keyboard,Accessories,4,1500
1029,2024-10-03,Aman,Chennai,Phone,Electronics,3,25000
1030,2024-04-17,Priya,Hyderabad,Phone,Electronics,3,25000
1031,2024-09-06,Aman,Chennai,Laptop,Electronics,3,60000
1032,2024-06-16,Sneha,Hyderabad,Tablet,Electronics,3,20000
1033,2024-04-16,Aman,Bangalore,Laptop,Electronics,5,60000
1034,2024-05-26,Arjun,Hyderabad,Headphones,Electronics,5,3000
1035,2024-03-07,Arjun,Mumbai,Tablet,Electronics,4,20000
1036,2024-01-17,Arjun,Mumbai,Keyboard,Accessories,3,1500
1037,2024-07-29,Priya,Delhi,Keyboard,Accessories,3,1500
1038,2024-05-11,Rahul,Chennai,Laptop,Electronics,4,60000
1039,2024-06-28,Aman,Hyderabad,Keyboard,Accessories,5,1500
1040,2024-03-22,Rahul,Mumbai,Keyboard,Accessories,3,1500
1041,2024-04-22,Priya,Delhi,Phone,Electronics,4,25000
1042,2024-06-04,Priya,Delhi,Tablet,Electronics,4,20000
1043,2024-11-30,Priya,Hyderabad,Phone,Electronics,4,25000
1044,2024-05-27,Sneha,Hyderabad,Headphones,Electronics,2,3000
1045,2024-06-29,Sneha,Delhi,Phone,Electronics,1,25000
1046,2024-07-24,Priya,Bangalore,Keyboard,Accessories,3,1500
1047,2024-10-10,Rahul,Hyderabad,Headphones,Electronics,1,3000
1048,2024-02-26,Arjun,Mumbai,Laptop,Electronics,2,60000
1049,2024-04-16,Rahul,Mumbai,Phone,Electronics,2,25000
1050,2024-12-16,Priya,Hyderabad,Laptop,Electronics,5,60000
1051,2024-02-05,Rahul,Mumbai,Keyboard,Accessories,2,1500
1052,2024-02-14,Aman,Mumbai,Tablet,Electronics,2,20000
1053,2024-09-21,Priya,Delhi,Tablet,Electronics,2,20000
1054,2024-10-09,Sneha,Hyderabad,Tablet,Electronics,4,20000
1055,2024-01-29,Arjun,Delhi,Headphones,Electronics,4,3000
1056,2024-05-16,Arjun,Hyderabad,Laptop,Electronics,2,60000
1057,2024-08-07,Priya,Hyderabad,Laptop,Electronics,1,60000
1058,2024-04-25,Rahul,Chennai,Keyboard,Accessories,5,1500
1059,2024-06-09,Aman,Chennai,Headphones,Electronics,3,3000
1060,2024-05-11,Aman,Mumbai,Headphones,Electronics,5,3000
1061,2024-10-24,Rahul,Mumbai,Laptop,Electronics,1,60000
1062,2024-12-19,Sneha,Hyderabad,Laptop,Electronics,4,60000
1063,2024-03-12,Priya,Delhi,Tablet,Electronics,4,20000
1064,2024-03-19,Priya,Mumbai,Phone,Electronics,4,25000
1065,2024-04-05,Rahul,Chennai,Tablet,Electronics,3,20000
1066,2024-05-11,Sneha,Delhi,Keyboard,Accessories,1,1500
1067,2024-03-12,Aman,Bangalore,Tablet,Electronics,2,20000
1068,2024-02-02,Priya,Mumbai,Headphones,Electronics,5,3000
1069,2024-12-15,Rahul,Delhi,Phone,Electronics,5,25000
1070,2024-01-23,Priya,Delhi,Phone,Electronics,3,25000
1071,2024-11-12,Rahul,Chennai,Phone,Electronics,2,25000
1072,2024-09-27,Arjun,Chennai,Laptop,Electronics,1,60000
1073,2024-01-21,Priya,Chennai,Phone,Electronics,3,25000
1074,2024-04-07,Rahul,Chennai,Headphones,Electronics,1,3000
1075,2024-03-21,Priya,Chennai,Tablet,Electronics,5,20000
1076,2024-06-01,Arjun,Bangalore,Phone,Electronics,2,25000
1077,2024-01-11,Aman,Chennai,Phone,Electronics,1,25000
1078,2024-02-05,Rahul,Mumbai,Headphones,Electronics,3,3000
1079,2024-06-06,Arjun,Mumbai,Laptop,Electronics,5,60000
1080,2024-04-05,Arjun,Chennai,Phone,Electronics,1,25000
1081,2024-02-14,Priya,Delhi,Tablet,Electronics,3,20000
1082,2024-11-23,Aman,Hyderabad,Phone,Electronics,2,25000
1083,2024-02-05,Sneha,Chennai,Laptop,Electronics,1,60000
1084,2024-11-03,Sneha,Bangalore,Tablet,Electronics,3,20000
1085,2024-04-10,Arjun,Chennai,Laptop,Electronics,2,60000
1086,2024-02-02,Sneha,Mumbai,Tablet,Electronics,2,20000
1087,2024-02-26,Aman,Delhi,Headphones,Electronics,3,3000
1088,2024-11-27,Rahul,Mumbai,Phone,Electronics,5,25000
1089,2024-06-01,Aman,Hyderabad,Laptop,Electronics,1,60000
1090,2024-05-10,Arjun,Bangalore,Laptop,Electronics,1,60000
1091,2024-08-05,Aman,Delhi,Tablet,Electronics,2,20000
1092,2024-04-06,Sneha,Mumbai,Headphones,Electronics,3,3000
1093,2024-05-25,Rahul,Mumbai,Keyboard,Accessories,5,1500
1094,2024-12-06,Rahul,Chennai,Laptop,Electronics,5,60000
1095,2024-02-25,Arjun,Mumbai,Laptop,Electronics,1,60000
1096,2024-01-20,Sneha,Chennai,Keyboard,Accessories,3,1500
1097,2024-05-12,Sneha,Mumbai,Laptop,Electronics,3,60000
1098,2024-07-28,Sneha,Bangalore,Phone,Electronics,5,25000
1099,2024-01-04,Rahul,Hyderabad,Phone,Electronics,1,25000
1100,2024-05-28,Aman,Mumbai,Phone,Electronics,4,25000
1101,2024-07-01,Priya,Bangalore,Phone,Electronics,1,25000
1102,2024-03-18,Sneha,Hyderabad,Laptop,Electronics,1,60000
1103,2024-01-19,Sneha,Chennai,Tablet,Electronics,2,20000
1104,2024-01-21,Sneha,Mumbai,Headphones,Electronics,3,3000
1105,2024-03-13,Aman,Hyderabad,Laptop,Electronics,3,60000
1106,2024-05-20,Sneha,Delhi,Phone,Electronics,2,25000
1107,2024-10-01,Arjun,Bangalore,Laptop,Electronics,2,60000
1108,2024-03-04,Rahul,Delhi,Keyboard,Accessories,4,1500
1109,2024-08-03,Sneha,Delhi,Headphones,Electronics,3,3000
1110,2024-11-02,Arjun,Chennai,Phone,Electronics,5,25000
1111,2024-06-01,Sneha,Bangalore,Phone,Electronics,4,25000
1112,2024-04-15,Rahul,Mumbai,Laptop,Electronics,1,60000
1113,2024-11-11,Sneha,Bangalore,Laptop,Electronics,3,60000
1114,2024-04-19,Aman,Mumbai,Phone,Electronics,3,25000
1115,2024-04-13,Rahul,Mumbai,Tablet,Electronics,4,20000
1116,2024-07-28,Sneha,Delhi,Headphones,Electronics,1,3000
1117,2024-02-06,Aman,Mumbai,Laptop,Electronics,2,60000
1118,2024-05-04,Arjun,Hyderabad,Tablet,Electronics,5,20000
1119,2024-12-05,Aman,Chennai,Phone,Electronics,2,25000
1120,2024-09-04,Aman,Bangalore,Keyboard,Accessories,3,1500
1121,2024-11-02,Arjun,Hyderabad,Keyboard,Accessories,5,1500
1122,2024-05-15,Arjun,Chennai,Laptop,Electronics,2,60000
1123,2024-12-25,Priya,Mumbai,Phone,Electronics,3,25000
1124,2024-10-21,Sneha,Chennai,Phone,Electronics,4,25000
1125,2024-02-03,Rahul,Hyderabad,Headphones,Electronics,5,3000
1126,2024-05-14,Rahul,Chennai,Tablet,Electronics,1,20000
1127,2024-01-15,Sneha,Mumbai,Keyboard,Accessories,3,1500
1128,2024-09-03,Rahul,Delhi,Headphones,Electronics,1,3000
1129,2024-09-16,Sneha,Delhi,Laptop,Electronics,2,60000
1130,2024-01-12,Arjun,Hyderabad,Tablet,Electronics,3,20000
1131,2024-10-27,Sneha,Delhi,Laptop,Electronics,4,60000
1132,2024-09-21,Arjun,Chennai,Phone,Electronics,5,25000
1133,2024-02-04,Arjun,Hyderabad,Headphones,Electronics,5,3000
1134,2024-10-18,Sneha,Hyderabad,Keyboard,Accessories,1,1500
1135,2024-09-25,Arjun,Chennai,Phone,Electronics,4,25000
1136,2024-04-10,Arjun,Bangalore,Headphones,Electronics,5,3000
1137,2024-03-27,Sneha,Mumbai,Laptop,Electronics,1,60000
1138,2024-07-12,Priya,Chennai,Tablet,Electronics,2,20000
1139,2024-06-07,Aman,Hyderabad,Tablet,Electronics,1,20000
1140,2024-09-09,Aman,Delhi,Phone,Electronics,2,25000
1141,2024-03-28,Arjun,Hyderabad,Laptop,Electronics,1,60000
1142,2024-07-07,Sneha,Mumbai,Phone,Electronics,3,25000
1143,2024-09-28,Aman,Delhi,Keyboard,Accessories,2,1500
1144,2024-02-29,Sneha,Delhi,Headphones,Electronics,5,3000
1145,2024-09-08,Arjun,Chennai,Phone,Electronics,3,25000
1146,2024-07-26,Rahul,Chennai,Phone,Electronics,4,25000
1147,2024-04-27,Priya,Hyderabad,Tablet,Electronics,1,20000
1148,2024-08-01,Aman,Chennai,Headphones,Electronics,1,3000
1149,2024-05-12,Arjun,Chennai,Laptop,Electronics,2,60000
1150,2024-10-21,Arjun,Bangalore,Phone,Electronics,2,25000
1151,2024-10-09,Aman,Delhi,Laptop,Electronics,2,60000
1152,2024-10-16,Priya,Mumbai,Tablet,Electronics,2,20000
1153,2024-09-12,Aman,Hyderabad,Laptop,Electronics,2,60000
1154,2024-09-08,Aman,Hyderabad,Tablet,Electronics,5,20000
1155,2024-01-26,Arjun,Bangalore,Keyboard,Accessories,4,1500
1156,2024-01-22,Arjun,Bangalore,Laptop,Electronics,2,60000
1157,2024-03-22,Arjun,Bangalore,Laptop,Electronics,1,60000
1158,2024-06-11,Sneha,Hyderabad,Tablet,Electronics,1,20000
1159,2024-07-24,Sneha,Delhi,Headphones,Electronics,3,3000
1160,2024-09-02,Rahul,Mumbai,Phone,Electronics,3,25000
1161,2024-12-26,Aman,Delhi,Phone,Electronics,4,25000
1162,2024-01-13,Rahul,Chennai,Keyboard,Accessories,5,1500
1163,2024-05-23,Rahul,Delhi,Headphones,Electronics,3,3000
1164,2024-04-12,Rahul,Bangalore,Tablet,Electronics,1,20000
1165,2024-04-30,Rahul,Bangalore,Tablet,Electronics,2,20000
1166,2024-08-19,Aman,Mumbai,Phone,Electronics,3,25000
1167,2024-02-16,Aman,Hyderabad,Tablet,Electronics,3,20000
1168,2024-05-07,Rahul,Mumbai,Keyboard,Accessories,1,1500
1169,2024-10-01,Aman,Mumbai,Tablet,Electronics,1,20000
1170,2024-04-14,Sneha,Hyderabad,Phone,Electronics,2,25000
1171,2024-04-13,Aman,Mumbai,Tablet,Electronics,1,20000
1172,2024-06-18,Arjun,Bangalore,Headphones,Electronics,4,3000
1173,2024-07-27,Arjun,Delhi,Laptop,Electronics,2,60000
1174,2024-06-10,Rahul,Mumbai,Headphones,Electronics,4,3000
1175,2024-10-17,Arjun,Mumbai,Phone,Electronics,2,25000
1176,2024-03-06,Sneha,Hyderabad,Phone,Electronics,3,25000
1177,2024-10-14,Rahul,Mumbai,Phone,Electronics,5,25000
1178,2024-08-29,Priya,Mumbai,Phone,Electronics,4,25000
1179,2024-03-11,Rahul,Bangalore,Tablet,Electronics,4,20000
1180,2024-06-08,Aman,Hyderabad,Tablet,Electronics,3,20000
1181,2024-04-06,Rahul,Bangalore,Tablet,Electronics,2,20000
1182,2024-04-22,Rahul,Delhi,Laptop,Electronics,2,60000
1183,2024-04-04,Aman,Chennai,Phone,Electronics,5,25000
1184,2024-05-08,Aman,Bangalore,Tablet,Electronics,3,20000
1185,2024-12-25,Rahul,Chennai,Tablet,Electronics,3,20000
1186,2024-08-31,Priya,Delhi,Tablet,Electronics,2,20000
1187,2024-02-06,Rahul,Chennai,Laptop,Electronics,2,60000
1188,2024-07-22,Priya,Chennai,Headphones,Electronics,2,3000
1189,2024-08-10,Rahul,Hyderabad,Tablet,Electronics,1,20000
1190,2024-01-06,Priya,Delhi,Tablet,Electronics,3,20000
1191,2024-08-19,Priya,Delhi,Headphones,Electronics,4,3000
1192,2024-02-16,Aman,Chennai,Keyboard,Accessories,1,1500
1193,2024-05-12,Rahul,Delhi,Headphones,Electronics,3,3000
1194,2024-06-07,Arjun,Hyderabad,Phone,Electronics,1,25000
1195,2024-10-24,Aman,Delhi,Phone,Electronics,4,25000
1196,2024-03-07,Sneha,Mumbai,Keyboard,Accessories,4,1500
1197,2024-08-22,Arjun,Chennai,Laptop,Electronics,4,60000
1198,2024-06-16,Priya,Chennai,Tablet,Electronics,1,20000
1199,2024-12-26,Arjun,Bangalore,Headphones,Electronics,2,3000
1200,2024-05-08,Aman,Mumbai,Headphones,Electronics,1,3000
1201,2024-09-16,Rahul,Mumbai,Phone,Electronics,5,25000
1202,2024-01-15,Aman,Chennai,Tablet,Electronics,4,20000
1203,2024-10-31,Sneha,Bangalore,Tablet,Electronics,4,20000
1204,2024-03-22,Aman,Chennai,Laptop,Electronics,2,60000
1205,2024-12-09,Aman,Mumbai,Laptop,Electronics,5,60000
1206,2024-03-03,Rahul,Mumbai,Tablet,Electronics,1,20000
1207,2024-08-17,Sneha,Chennai,Headphones,Electronics,2,3000
1208,2024-03-16,Priya,Delhi,Headphones,Electronics,5,3000
1209,2024-08-22,Arjun,Chennai,Tablet,Electronics,3,20000
1210,2024-05-27,Sneha,Chennai,Laptop,Electronics,2,60000
1211,2024-09-27,Aman,Hyderabad,Phone,Electronics,3,25000
1212,2024-09-29,Aman,Hyderabad,Headphones,Electronics,2,3000
1213,2024-04-06,Rahul,Delhi,Tablet,Electronics,1,20000
1214,2024-11-08,Priya,Delhi,Laptop,Electronics,2,60000
1215,2024-07-31,Rahul,Chennai,Laptop,Electronics,3,60000
1216,2024-10-04,Arjun,Chennai,Tablet,Electronics,5,20000
1217,2024-04-19,Priya,Delhi,Keyboard,Accessories,5,1500
1218,2024-04-14,Rahul,Bangalore,Laptop,Electronics,2,60000
1219,2024-11-13,Aman,Hyderabad,Headphones,Electronics,5,3000
1220,2024-04-08,Sneha,Chennai,Tablet,Electronics,4,20000
1221,2024-03-22,Arjun,Mumbai,Laptop,Electronics,5,60000
1222,2024-06-20,Rahul,Hyderabad,Phone,Electronics,2,25000
1223,2024-08-23,Priya,Hyderabad,Headphones,Electronics,4,3000
1224,2024-07-29,Aman,Delhi,Headphones,Electronics,1,3000
1225,2024-03-15,Arjun,Chennai,Laptop,Electronics,2,60000
1226,2024-08-20,Aman,Chennai,Keyboard,Accessories,2,1500
1227,2024-06-19,Rahul,Hyderabad,Keyboard,Accessories,2,1500
1228,2024-01-01,Priya,Delhi,Keyboard,Accessories,2,1500
1229,2024-02-19,Priya,Delhi,Headphones,Electronics,3,3000
1230,2024-09-14,Sneha,Delhi,Phone,Electronics,4,25000
1231,2024-01-18,Arjun,Delhi,Phone,Electronics,3,25000
1232,2024-04-30,Priya,Delhi,Headphones,Electronics,5,3000
1233,2024-05-09,Aman,Bangalore,Phone,Electronics,2,25000
1234,2024-01-15,Arjun,Mumbai,Keyboard,Accessories,4,1500
1235,2024-06-10,Aman,Chennai,Laptop,Electronics,2,60000
1236,2024-12-23,Arjun,Hyderabad,Headphones,Electronics,4,3000
1237,2024-03-30,Arjun,Chennai,Tablet,Electronics,1,20000
1238,2024-08-19,Rahul,Mumbai,Laptop,Electronics,3,60000
1239,2024-03-02,Priya,Mumbai,Laptop,Electronics,4,60000
1240,2024-09-10,Arjun,Mumbai,Phone,Electronics,2,25000
1241,2024-02-17,Aman,Chennai,Headphones,Electronics,4,3000
1242,2024-07-01,Aman,Hyderabad,Keyboard,Accessories,3,1500
1243,2024-10-22,Rahul,Hyderabad,Headphones,Electronics,4,3000
1244,2024-09-20,Rahul,Delhi,Tablet,Electronics,3,20000
1245,2024-05-01,Sneha,Bangalore,Tablet,Electronics,5,20000
1246,2024-06-23,Priya,Mumbai,Keyboard,Accessories,3,1500
1247,2024-06-22,Arjun,Mumbai,Tablet,Electronics,3,20000
1248,2024-05-09,Aman,Mumbai,Keyboard,Accessories,3,1500
1249,2024-01-30,Priya,Chennai,Keyboard,Accessories,4,1500
1250,2024-04-10,Priya,Bangalore,Headphones,Electronics,5,3000
1251,2024-05-17,Sneha,Mumbai,Keyboard,Accessories,1,1500
1252,2024-05-30,Priya,Hyderabad,Keyboard,Accessories,5,1500
1253,2024-03-13,Priya,Bangalore,Keyboard,Accessories,2,1500
1254,2024-07-08,Sneha,Delhi,Keyboard,Accessories,5,1500
1255,2024-12-17,Sneha,Delhi,Keyboard,Accessories,2,1500
1256,2024-12-22,Rahul,Delhi,Phone,Electronics,4,25000
1257,2024-08-14,Rahul,Bangalore,Headphones,Electronics,3,3000
1258,2024-11-20,Rahul,Chennai,Headphones,Electronics,4,3000
1259,2024-01-14,Sneha,Mumbai,Tablet,Electronics,3,20000
1260,2024-11-24,Priya,Chennai,Laptop,Electronics,3,60000
1261,2024-06-03,Sneha,Mumbai,Laptop,Electronics,3,60000
1262,2024-09-15,Sneha,Mumbai,Tablet,Electronics,1,20000
1263,2024-02-29,Rahul,Hyderabad,Laptop,Electronics,2,60000
1264,2024-03-17,Arjun,Bangalore,Laptop,Electronics,5,60000
1265,2024-04-22,Sneha,Chennai,Tablet,Electronics,2,20000
1266,2024-06-05,Sneha,Bangalore,Headphones,Electronics,2,3000
1267,2024-09-11,Priya,Delhi,Keyboard,Accessories,4,1500
1268,2024-01-18,Arjun,Hyderabad,Headphones,Electronics,3,3000
1269,2024-03-24,Rahul,Delhi,Headphones,Electronics,4,3000
1270,2024-07-17,Sneha,Bangalore,Keyboard,Accessories,1,1500
1271,2024-06-18,Sneha,Hyderabad,Keyboard,Accessories,2,1500
1272,2024-01-03,Rahul,Delhi,Tablet,Electronics,2,20000
1273,2024-07-12,Rahul,Delhi,Phone,Electronics,2,25000
1274,2024-10-27,Priya,Hyderabad,Headphones,Electronics,4,3000
1275,2024-11-19,Arjun,Bangalore,Headphones,Electronics,1,3000
1276,2024-02-22,Arjun,Delhi,Keyboard,Accessories,1,1500
1277,2024-05-10,Priya,Chennai,Phone,Electronics,1,25000
1278,2024-07-31,Arjun,Mumbai,Laptop,Electronics,1,60000
1279,2024-05-29,Arjun,Bangalore,Keyboard,Accessories,3,1500
1280,2024-06-06,Priya,Delhi,Phone,Electronics,2,25000
1281,2024-08-23,Rahul,Bangalore,Tablet,Electronics,1,20000
1282,2024-04-11,Sneha,Hyderabad,Keyboard,Accessories,5,1500
1283,2024-08-21,Rahul,Delhi,Phone,Electronics,2,25000
1284,2024-09-16,Rahul,Hyderabad,Headphones,Electronics,3,3000
1285,2024-07-12,Rahul,Hyderabad,Tablet,Electronics,2,20000
1286,2024-09-15,Rahul,Delhi,Headphones,Electronics,4,3000
1287,2024-01-21,Sneha,Delhi,Keyboard,Accessories,4,1500
1288,2024-08-03,Rahul,Mumbai,Headphones,Electronics,2,3000
1289,2024-02-22,Sneha,Chennai,Laptop,Electronics,5,60000
1290,2024-07-28,Arjun,Chennai,Headphones,Electronics,4,3000
1291,2024-04-05,Rahul,Mumbai,Headphones,Electronics,5,3000
1292,2024-09-02,Aman,Mumbai,Tablet,Electronics,3,20000
1293,2024-01-21,Arjun,Chennai,Laptop,Electronics,5,60000
1294,2024-11-30,Arjun,Bangalore,Tablet,Electronics,4,20000
1295,2024-02-19,Aman,Mumbai,Phone,Electronics,2,25000
1296,2024-09-01,Rahul,Mumbai,Keyboard,Accessories,1,1500
1297,2024-12-17,Sneha,Chennai,Keyboard,Accessories,1,1500
1298,2024-01-17,Aman,Delhi,Keyboard,Accessories,4,1500
1299,2024-11-24,Aman,Delhi,Laptop,Electronics,2,60000
1300,2024-03-03,Priya,Delhi,Headphones,Electronics,3,3000
1301,2024-11-27,Arjun,Mumbai,Tablet,Electronics,1,20000
1302,2024-08-20,Priya,Delhi,Phone,Electronics,5,25000
1303,2024-04-18,Rahul,Hyderabad,Laptop,Electronics,5,60000
1304,2024-10-03,Priya,Hyderabad,Headphones,Electronics,3,3000
1305,2024-01-06,Rahul,Mumbai,Tablet,Electronics,4,20000
1306,2024-12-25,Priya,Bangalore,Laptop,Electronics,5,60000
1307,2024-02-28,Aman,Chennai,Headphones,Electronics,4,3000
1308,2024-06-27,Rahul,Bangalore,Tablet,Electronics,3,20000
1309,2024-09-05,Sneha,Bangalore,Phone,Electronics,4,25000
1310,2024-05-12,Rahul,Hyderabad,Headphones,Electronics,2,3000
1311,2024-12-29,Aman,Chennai,Phone,Electronics,5,25000
1312,2024-05-16,Aman,Delhi,Keyboard,Accessories,3,1500
1313,2024-12-09,Priya,Chennai,Tablet,Electronics,5,20000
1314,2024-04-16,Aman,Delhi,Headphones,Electronics,1,3000
1315,2024-08-16,Arjun,Delhi,Tablet,Electronics,5,20000
1316,2024-03-20,Rahul,Bangalore,Headphones,Electronics,5,3000
1317,2024-04-14,Aman,Bangalore,Tablet,Electronics,3,20000
1318,2024-12-08,Arjun,Mumbai,Tablet,Electronics,2,20000
1319,2024-05-15,Arjun,Hyderabad,Keyboard,Accessories,3,1500
1320,2024-11-11,Aman,Bangalore,Phone,Electronics,4,25000
1321,2024-09-08,Priya,Chennai,Tablet,Electronics,5,20000
1322,2024-03-12,Rahul,Hyderabad,Phone,Electronics,2,25000
1323,2024-04-19,Sneha,Hyderabad,Laptop,Electronics,3,60000
1324,2024-07-28,Arjun,Bangalore,Keyboard,Accessories,3,1500
1325,2024-03-27,Sneha,Hyderabad,Phone,Electronics,1,25000
1326,2024-09-17,Rahul,Bangalore,Laptop,Electronics,1,60000
1327,2024-03-22,Rahul,Hyderabad,Laptop,Electronics,1,60000
1328,2024-08-25,Arjun,Hyderabad,Tablet,Electronics,4,20000
1329,2024-12-08,Aman,Chennai,Tablet,Electronics,3,20000
1330,2024-01-02,Arjun,Bangalore,Laptop,Electronics,2,60000
1331,2024-04-01,Sneha,Mumbai,Laptop,Electronics,5,60000
1332,2024-12-24,Aman,Hyderabad,Phone,Electronics,4,25000
1333,2024-11-01,Sneha,Mumbai,Tablet,Electronics,1,20000
1334,2024-11-08,Priya,Delhi,Tablet,Electronics,4,20000
1335,2024-10-03,Sneha,Mumbai,Headphones,Electronics,4,3000
1336,2024-08-17,Aman,Delhi,Laptop,Electronics,5,60000
1337,2024-07-12,Aman,Mumbai,Laptop,Electronics,1,60000
1338,2024-07-23,Aman,Bangalore,Keyboard,Accessories,3,1500
1339,2024-05-01,Sneha,Bangalore,Laptop,Electronics,1,60000
1340,2024-07-27,Arjun,Bangalore,Laptop,Electronics,3,60000
1341,2024-04-09,Arjun,Chennai,Tablet,Electronics,4,20000
1342,2024-10-15,Sneha,Delhi,Headphones,Electronics,3,3000
1343,2024-09-08,Priya,Delhi,Keyboard,Accessories,2,1500
1344,2024-09-04,Arjun,Delhi,Headphones,Electronics,1,3000
1345,2024-12-28,Aman,Bangalore,Keyboard,Accessories,3,1500
1346,2024-02-24,Rahul,Delhi,Headphones,Electronics,2,3000
1347,2024-10-21,Rahul,Delhi,Phone,Electronics,2,25000
1348,2024-01-21,Priya,Chennai,Keyboard,Accessories,5,1500
1349,2024-01-08,Aman,Hyderabad,Keyboard,Accessories,1,1500
1350,2024-09-13,Priya,Chennai,Keyboard,Accessories,1,1500
1351,2024-02-11,Sneha,Bangalore,Keyboard,Accessories,2,1500
1352,2024-07-19,Priya,Chennai,Headphones,Electronics,1,3000
